title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
The Shameless,movie,2015,PG-13,27 May 2015,"Crime, Drama",Seung-uk Oh,Seung-uk Oh,Korean,South Korea,tt4636022,6.0,472,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWQxYmM4ZGEtN2ZkYy00OTM4LTg0YTQtZDJhMzc1ODVkMWZlXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_SX300.jpg
Another Public Enemy,movie,2005,R,27 Jan 2005,"Action, Drama",Woo-Suk Kang,Jin Jang,Korean,South Korea,tt0433328,6.0,601,Cinema Service,N/A,https://m.media-amazon.com/images/M/MV5BYzBmYTFmNGQtODA5Mi00ODA2LTkwYzUtZjEyMjEwZjcwOWJlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Like for Likes,movie,2016,PG-13,17 Feb 2016,"Comedy, Romance",Hyeon-jin Park,"Young Ah Yoo (screenplay), Hyeon-jin Park (screenplay adaptation), Eun-ill Lee (screenplay adaptation)",Korean,South Korea,tt5358570,6.1,562,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjA0ZWYwNDctMzU1Ni00ZDM2LWI0YjUtYjcxZTc2NzI3M2E1XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
Inrang,movie,2018,TV-MA,25 Jul 2018,"Action, Sci-Fi","Jee-woon Kim, Jee-woon Kim","Jee-woon Kim, Mamoru Oshii (original story)",Korean,South Korea,tt3967878,6.0,"4,101",Lewis Pictures,N/A,https://m.media-amazon.com/images/M/MV5BMWI3ZjJmZWMtMDM2Yi00Mjg2LTg2NTktOWY2ZTc5ZDFiNzdjXkEyXkFqcGdeQXVyNzQzNDM3NTI@._V1_SX300.jpg
The Goose Goes South,movie,2018,N/A,30 Aug 2018,"Drama, Music","Jae-ho Baek, Hee-Seop Lee",Jae-ho Baek,"Japanese, Korean",South Korea,tt9143942,6.0,17,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjZlZTcwMzctYmEzMy00MjMzLTk5ZDEtMzY0MjkwMTc4MDkxXkEyXkFqcGdeQXVyMzA2Mzk5NQ@@._V1_SX300.jpg
Love+Sling,movie,2018,N/A,09 May 2018,Drama,Dae-Woong Kim,N/A,Korean,South Korea,tt7299346,6.0,159,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjUwMTQ0NzYtNmY1Zi00Y2IwLWI3ZDctOGFjNzJhYmYyMGNhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
The Sheriff in Town,movie,2017,N/A,03 May 2017,"Comedy, Crime",Hyeong-ju Kim,Hyeong-ju Kim,Korean,South Korea,tt6848094,6.0,153,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDRjZGIxODgtZWQ3OC00OGNhLWI4MmYtODI3OWFlMDc3MDQ3XkEyXkFqcGdeQXVyNTIwOTcwNzM@._V1_SX300.jpg
One-line,movie,2017,PG-13,29 Mar 2017,Drama,Kyung-Mo Yang,Kyung-Mo Yang (Writer),Korean,South Korea,tt5628332,6.0,153,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWI5MmU0MDAtNTdhNy00MDY4LWIzMWItODdkN2U4NmFlOTkzXkEyXkFqcGdeQXVyNjUxNDg1MzU@._V1_SX300.jpg
Rosebud,movie,2019,N/A,16 Jan 2019,"Comedy, Drama, Romance",Seok-Hyun Jo,"Eun-mi Hong, Seok-Hyun Jo","Korean, English",South Korea,tt10449248,6.4,49,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDdiM2FhYzMtYjUzMi00ZGJmLWE5ZTQtNzUxYjQxOGNjMDViXkEyXkFqcGdeQXVyOTcwMTMzNjA@._V1_SX300.jpg
Black Money,movie,2019,N/A,13 Nov 2019,"Crime, Drama, Thriller",Ji-yeong Jeong,N/A,"Korean, English",South Korea,tt11238048,6.2,252,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzE4ZTY0YTQtOWIxNy00MTJjLTk4N2YtNTAyZTU0Mzc0Nzk1XkEyXkFqcGdeQXVyNTE2NTg3MTQ@._V1_SX300.jpg
Snatch Up,movie,2018,N/A,12 Apr 2018,"Drama, Crime, Action",Joon-Hyeong Heo,Joon-Hyeong Heo,English,South Korea,tt10452996,6.0,52,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTE1YTMwNmQtZjJjNS00OTcyLTgzOWUtNjkzOTU1NGFiNmVhXkEyXkFqcGdeQXVyMjYzMTk2Mjg@._V1_SX300.jpg
Empire of Lust,movie,2015,N/A,05 Mar 2015,"Action, Drama, Romance",Sang-hoon Ahn,Se-hee Kim,Korean,South Korea,tt3544326,5.9,418,CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BNjk5ODU1NDIxN15BMl5BanBnXkFtZTgwOTE3MDQ5NDE@._V1_SX300.jpg
Scarlet Innocence,movie,2014,N/A,02 Oct 2014,"Drama, Romance, Thriller",Pil-sung Yim,"Yoon-Mi Jang, Pil-sung Yim",Korean,South Korea,tt3958014,6.0,860,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTkwNjk5MzEwM15BMl5BanBnXkFtZTgwMDQ4MDQ1MzE@._V1_SX300.jpg
7th Grade Civil Servant,series,2013–,N/A,23 Jan 2013,"Action, Romance",N/A,N/A,Korean,South Korea,tt3061226,5.9,116,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWIxMDQ0M2MtYTA2Zi00MGFhLWFmMTctYmJhOWZiNDg2OWY4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Yeom-lyeok,movie,2018,Not Rated,25 Apr 2018,"Action, Comedy, Fantasy",Sang-ho Yeon,Sang-ho Yeon,Korean,South Korea,tt6890582,5.9,"4,751",RedPeter Film,N/A,https://m.media-amazon.com/images/M/MV5BY2E0MDk1NDktZmI1ZC00ZDU2LTk2MTEtY2E3NjBmODA4YmU3XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
Good Morning President,movie,2009,N/A,22 Oct 2009,Drama,Jin Jang,Jin Jang,"Korean, English, Japanese",South Korea,tt1519466,5.8,182,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk5NzM5NjQyN15BMl5BanBnXkFtZTgwNzAzMTE0MjE@._V1_SX300.jpg
Wishing Stairs,movie,2003,R,01 Aug 2003,"Horror, Drama",Jae-yeon Yun,"Soo-ah Kim, Shin-ae Lee, Soyoung Lee (screenplay), Yong-Yeon Lee",Korean,South Korea,tt0370082,5.9,"2,941",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjczNWE0ZDItM2YwZi00ZDM0LWI1NTQtOTczZWU3YzlmOWIwXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Sunset in My Hometown,movie,2018,PG-13,13 Jul 2018,"Comedy, Drama, Music",Joon-ik Lee,Sa-gyeom Kim,Korean,South Korea,tt7095852,6.2,265,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjNiZTE5OWUtYmZiMi00NTNkLWI3NTEtNWQ1MzNhYmYxZDA0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Feng Shui,movie,2018,Not Rated,19 Sep 2018,"Drama, History",Hee-kon Park,Jung Ja-Young,Korean,South Korea,tt7046524,6.0,217,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGM5MmZiODMtMzY3Ni00YjI4LWE5YmMtZGVkZjZiZDRiZjkzXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
The Age of Blood,movie,2017,N/A,14 Nov 2017,Action,Hong-sun Kim,N/A,Korean,South Korea,tt8081830,5.9,148,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTBmMzMyZjctZjFmMy00YzRhLWIyODItM2ZiZTdmOWVmYTYzXkEyXkFqcGdeQXVyNjMwMjE0MTQ@._V1_SX300.jpg
The Silenced,movie,2015,N/A,18 Jun 2015,"Horror, Mystery, Thriller",Hae-Young Lee,"Yoo-jin Kim, Hae-Young Lee","Korean, Japanese",South Korea,tt4708348,5.7,"3,194",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzBiNGM2ZTMtYzFkZC00ODdkLWIyNGQtYzRkZmRkNDQwMjExXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg
Mapado 2: Back to the Island,movie,2007,N/A,19 Jan 2007,Comedy,Sang-hoon Lee,Won-jin Kim,Korean,South Korea,tt1051844,5.5,44,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5MDcyNTUzM15BMl5BanBnXkFtZTgwMDA1NzE1MjE@._V1_SX300.jpg
Ardor,movie,2002,N/A,08 Nov 2002,"Drama, Romance",Young-Joo Byun,Young-Joo Byun,Korean,South Korea,tt0341470,5.8,372,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjFjZDVjYWMtNmI0NC00ZTU3LTg5NzUtYmVmZTI2NDE4YWIyXkEyXkFqcGdeQXVyMjE4MTIyNDI@._V1_SX300.jpg
Ordinary Person,movie,2017,Not Rated,23 Mar 2017,"Action, Crime, Drama",Bong-han Kim,Bong-han Kim,Korean,South Korea,tt6857282,5.8,366,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmYyNmU1ZTItNTk4Zi00YWVmLTljMTItMDUyNWYyMzk5YTY0XkEyXkFqcGdeQXVyNjkxNzQ2NDI@._V1_SX300.jpg
Adrenaline Rush,movie,2011,Not Rated,20 Jul 2011,"Action, Comedy, Crime, Thriller",Beom-gu Cho,"Tms Enterainment (comic), Su-jin Park (screenplay), Myeong-chan Park (manga), JK Youn (screenplay), Beom-gu Cho (screenplay)",Korean,South Korea,tt2007413,5.8,"1,028",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODc1MDA0NjM5NF5BMl5BanBnXkFtZTgwMTU3MTAzMjE@._V1_SX300.jpg
Typhoon,movie,2005,R,14 Dec 2005,Action,Kyung-taek Kwak,Kyung-taek Kwak,"Korean, English, Thai, Russian, Mandarin",South Korea,tt0475750,5.8,"1,253",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM1MjUxNzgwNV5BMl5BanBnXkFtZTgwNzgwOTE3MjE@._V1_SX300.jpg
The Map Against the World,movie,2016,N/A,09 Sep 2016,"Drama, History",Woo-Suk Kang,"Jung-mi Choi (screenplay), Beom-shin Park (novel)",Korean,South Korea,tt5973508,5.8,95,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2M3NWFlNjUtMDlmOS00MmFhLThlNTQtYThjOTkyOThlNDU2XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
The Battle: Roar to Victory,movie,2019,TV-MA,16 Aug 2019,"Action, Drama, History, War",Shin-yeon Won,Cheon Jin-woo,"Korean, Japanese","South Korea, USA",tt10510654,6.0,491,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2QxOGY1YTMtNjA4Ny00YTExLWE5YjMtOTIyZDhhY2UyNjVhXkEyXkFqcGdeQXVyNDgwMTI0OQ@@._V1_SX300.jpg
Tazza: One-Eyed Jack,movie,2019,N/A,20 Sep 2019,"Crime, Drama, Thriller",Oh-Kwang Kwon,"Yeong-man Heo (comic), Oh-Kwang Kwon",Korean,South Korea,tt10927906,5.8,339,"BA Entertainment, Sidus Corp., MCMC",N/A,https://m.media-amazon.com/images/M/MV5BNTMwMTllZDctMTg5Mi00YzEzLWIxNzUtODVkNjIyMjU0ODliXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
The Nut Job,movie,2014,PG,17 Jan 2014,"Animation, Adventure, Comedy, Crime, Family",Peter Lepeniotis,"Peter Lepeniotis, Lorne Cameron, Peter Lepeniotis (story by), Daniel Woo (story by), Robert Reece (additional screenplay material)","English, Dutch","Canada, South Korea, USA",tt1821658,5.7,"26,787","Redrover Co. Ltd., Gulfstream Pictures, ToonBox Entertainment",N/A,https://m.media-amazon.com/images/M/MV5BMTQ1NjAxMDUzN15BMl5BanBnXkFtZTgwOTE5NDM3MDE@._V1_SX300.jpg
The Taste Of Money,movie,2012,Unrated,25 Jan 2013,"Drama, Thriller",Sang-soo Im,Sang-soo Im,"Korean, English, Tagalog",South Korea,tt2106670,5.7,"1,347",Above the Line Productions,N/A,https://m.media-amazon.com/images/M/MV5BNjllZWQ1ODItNWNlNy00NzNiLThkZTMtMDgwNjU0NmFiNWUxXkEyXkFqcGdeQXVyMTA2MTMzMQ@@._V1_SX300.jpg
For the Emperor,movie,2014,Not Rated,12 Jun 2014,"Action, Crime",Sang Jun Park,"Yong-soo Lee (screenplay), Seong-Dong Kim (comic book)",Korean,South Korea,tt4136696,5.7,549,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjMwMzUwNTM0NV5BMl5BanBnXkFtZTgwMTMzNTAwNjE@._V1_SX300.jpg
The Huntresses,movie,2014,N/A,29 Jan 2014,"Action, Comedy",Jae-Hyun Park,N/A,Korean,South Korea,tt3530418,5.5,366,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjAxMmNkMmItMWVkZS00ZjdhLWFkYmQtNTBkNTM3NDZlMDBkXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_SX300.jpg
A Man Called God,series,2010,N/A,06 Mar 2010,Romance,N/A,N/A,Korean,South Korea,tt2060590,6.0,155,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzQxYjlhZWEtNzUzMy00NjdlLWEyNWItMDRiOWNhNThmNzlhXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Heart is... 2,movie,2010,N/A,21 Jul 2010,"Comedy, Drama, Family",Jeong-cheol Lee,"Hwang-seong Kim, Jeong-cheol Lee, Jae-hwan Yoo, Kyeong-eun Yoo",Korean,South Korea,tt1954642,6.1,58,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTIxOV5BMl5BanBnXkFtZTgwMjE5NTA2MDE@._V1_SX300.jpg
Chaw,movie,2009,R,15 Jul 2009,"Action, Adventure, Comedy, Horror, Thriller",Jeong-won Shin,"Jeong-won Shin, Kim Yong-Cheol","Korean, English",South Korea,tt1198396,5.7,"1,039","Polygon Entertainment, Lotte Entertainment",N/A,https://m.media-amazon.com/images/M/MV5BYWM1MmNhZGYtMzBiMy00OWMxLTgxODAtMDBmNThmZmI5NDg1L2ltYWdlXkEyXkFqcGdeQXVyNjM2NTM3ODA@._V1_SX300.jpg
My Wife Got Married,movie,2008,N/A,23 Oct 2008,"Comedy, Romance",Yun-su Chong,"Yun-su Chong (screenplay), Hye-jin Song (screenplay)",Korean,South Korea,tt1329470,5.5,458,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjMwNjAyNTUzN15BMl5BanBnXkFtZTgwMTYzNzE1MjE@._V1_SX300.jpg
Searching for the Elephant,movie,2009,N/A,05 Nov 2009,Drama,Seung-koo Jhung,Seung-koo Jhung,Korean,South Korea,tt1522832,5.6,290,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUyMzg4OTI1M15BMl5BanBnXkFtZTgwMDYwNDA2MDE@._V1_SX300.jpg
Revenger,movie,2018,Not Rated,15 Jan 2019,"Action, Crime, Thriller",Seung-Won Lee,Bruce Khan,"Korean, English",South Korea,tt9426186,5.7,"3,659",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2I2ZGQwNjctYTA2Yi00ZGVhLWI5ZDgtZmQzNWIzMDNjYzRmXkEyXkFqcGdeQXVyNTg4ODkzODA@._V1_SX300.jpg
Goedam,series,2020–,TV-MA,20 Aug 2020,"Short, Horror, Mystery, Thriller",N/A,N/A,Korean,South Korea,tt12929796,5.7,553,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjY4MjBiMTktMjVlNC00ODUxLWE5MjItYjBmYjVmNDBmZjYyXkEyXkFqcGdeQXVyMDY2OTkwNQ@@._V1_SX300.jpg
Tidal Wave,movie,2009,R,22 Jul 2009,"Action, Drama",JK Youn,JK Youn,"Korean, English",South Korea,tt1153040,5.6,"3,985",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BODA1MTE2OTIyM15BMl5BanBnXkFtZTgwMTA1MTE0MjE@._V1_SX300.jpg
An Ethics Lesson,movie,2013,N/A,21 Feb 2013,"Drama, Thriller",Myung-rang Park,Myung-rang Park,Korean,South Korea,tt2926238,5.6,152,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzFmZWY5OGUtOGE1Ny00N2U5LWJiZTMtNjNlNzUzMGJkMjRjXkEyXkFqcGdeQXVyMDc4NjY0NQ@@._V1_SX300.jpg
Jumping Girl,series,2015,N/A,N/A,Drama,N/A,N/A,Korean,South Korea,tt6283832,5.2,45,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzdkMWQ4ZDEtMmU1NC00NDBlLWJiNDEtMmU2ZDNmMTQ1NDE3XkEyXkFqcGdeQXVyNTM3NTk4NDk@._V1_SX300.jpg
Hit-and-Run Squad,movie,2019,N/A,30 Jan 2019,"Action, Crime",Jun-hee Han,Jun-hee Han,Korean,South Korea,tt8119844,5.7,693,Showbox,N/A,https://m.media-amazon.com/images/M/MV5BM2JlNWJhZDgtZmE0ZS00ZGM2LThjNjktODM4M2JhOTM3YWZiXkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_SX300.jpg
RV: Resurrected Victims,movie,2017,N/A,20 Oct 2017,"Action, Mystery, Thriller",Kyung-taek Kwak,"Kyung-taek Kwak, Ha-Ik Park (novel)",Korean,South Korea,tt7243750,5.7,436,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGRiMzU3OTUtOWEwYi00MDRhLWJhMmEtYmMyMmY2ZmE4NjVlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Yongsoon,movie,2016,N/A,08 Jun 2017,"Comedy, Drama, Romance, Sport",Joon Shin,Joon Shin,Korean,South Korea,tt7399726,5.8,43,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjA4ODZkN2EtNTA5OC00NmFjLWI4MzgtYzRmMTg2MzY3YzRlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
"Tayo, the Little Bus",series,2010–,N/A,N/A,Animation,N/A,N/A,"Indonesian, Korean, English",South Korea,tt3270208,5.6,124,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2M3N2QyNjYtZTg4OS00ODkxLWJjOGYtMzlhZTdmMDkyNGJkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
The Mimic,movie,2017,N/A,17 Aug 2017,"Horror, Mystery, Thriller",Jung Huh,Jung Huh,Korean,South Korea,tt7046826,5.6,"1,315",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGFhMDM5ZmEtMWQ0NC00MGRlLTkxM2QtNDEwZGUzZmEwNDc2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
"Tayo, the Little Bus",series,2010–,N/A,N/A,Animation,N/A,N/A,"Indonesian, Korean, English",South Korea,tt3270208,5.6,124,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2M3N2QyNjYtZTg4OS00ODkxLWJjOGYtMzlhZTdmMDkyNGJkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
Garoojigi,movie,2008,N/A,30 Apr 2008,"Comedy, Fantasy",Hansol Shin,Hansol Shin (screenplay),Korean,South Korea,tt1433775,5.3,618,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGYyNGFmMTAtMjg2My00ZDQ1LTg3ODItZjYxYmYyOGU2NDU3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
High Society,movie,2018,N/A,29 Aug 2018,Drama,Hyuk Byun,Hyuk Byun,Korean,South Korea,tt8865580,5.4,659,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjJhMzlmNTgtOTMyYS00ZGE1LThjYTktNWEwZjYzN2IwZjQyXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Take Point,movie,2018,Not Rated,26 Dec 2018,"Action, Thriller",Byung-woo Kim,"Byung-woo Kim, Sang-yeon Park (novel)","Korean, English",South Korea,tt7156436,5.4,971,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjQwNzM4ZDgtYTY1MC00YTQwLWIyYjktOTk2OGVjOGI2OWM3XkEyXkFqcGdeQXVyODA5NzE3NjY@._V1_SX300.jpg
Long Live the King,movie,2019,N/A,19 Jun 2019,"Action, Comedy, Crime, Drama, Romance",Yoon-Seong Kang,Yoon-Seong Kang,Korean,South Korea,tt10446722,5.7,216,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUzNjVlZmUtNTgyMy00MDNkLTg0ODAtMmQ0NmExZjU2MWIwXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
The Larva Island Movie,movie,2020,N/A,23 Jul 2020,Animation,Byoung-Wook Ahn,N/A,English,South Korea,tt12588448,5.1,439,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2RmMGExZmYtZmIxNS00MWVkLThiMjAtMGI2YjE0MTNiZWE2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Pension,movie,2018,N/A,21 Jun 2018,Drama,"Duk-jae Jung-heo, Jang-ha Ryu, Jong Hyeon Yang, Chang-mo Yoon","Duk-jae Jung-heo, Jang-ha Ryu, Jong-Hyeon Yang, Chang-mo Yoon",Korean,South Korea,tt8574170,5.9,13,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGMxNzViMTktMGJkNS00ODE0LTg5ZTAtYjA2NzFjNmJmNGQxXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
The Hunt,movie,2016,N/A,29 Jun 2016,Thriller,Lee Woo-Chul,Cheon Jin-woo (screenplay),Korean,South Korea,tt5783112,5.1,147,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAzZDgzNjEtNzMxOS00MmFkLWE4OTAtMGI5ZTk0MTg1NWIyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Red Vacance Black Wedding,movie,2011,Not Rated,08 Dec 2011,"Comedy, Drama","Tai-sik Kim, Cheol-su Park","Kyungsook Suh (screenplay), Yung-Yun Yum (screenplay)",Korean,South Korea,tt2086815,4.1,128,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDUyODg1NDUzM15BMl5BanBnXkFtZTgwMDAyMDEwMDE@._V1_SX300.jpg
The Wrath,movie,2018,Not Rated,08 Nov 2018,"Horror, Mystery",Young-sun Yoo,N/A,Korean,South Korea,tt9174388,5.2,309,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTU1MDFhMWMtZGVmZC00ODE3LTljNTgtYjA3MzkzYWI3ZmFmXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
Outdoor Begins,movie,2017,N/A,04 Mar 2017,"Comedy, Fantasy, Horror, Thriller",Jinseung Lim,"Min-suk Kang, Jinseung Lim",Korean,South Korea,tt6239298,4.8,6,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmYyZjM0NWItMTk2Ni00ZTk5LWI2MjUtZWIzMmY5MzViMjNmL2ltYWdlXkEyXkFqcGdeQXVyNjg2NzEwMDM@._V1_SX300.jpg
Night of the Undead,movie,2020,N/A,29 Sep 2020,"Comedy, Sci-Fi, Thriller",Jeong-won Shin,"Hang-jun Jang, Jeong-won Shin",Korean,South Korea,tt13236180,5.3,62,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzNmZDVjYTgtMzc5Yi00M2NlLTlmODgtZDk1ODg4YjUzZTJmXkEyXkFqcGdeQXVyMTY4NDIzOTk@._V1_SX300.jpg
Hanbando,movie,2006,N/A,13 Jul 2006,"Drama, Mystery, Thriller",Woo-Suk Kang,"Hie-jae Kim, Hyo-Chul Lee (screenplay)","Japanese, Korean",South Korea,tt0473490,4.8,295,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjcwNTI0MzA1M15BMl5BanBnXkFtZTgwMjExOTc1MjE@._V1_SX300.jpg
Herstory,movie,2018,N/A,27 Jun 2018,Drama,Kyu-dong Min,N/A,Korean,South Korea,tt8574212,5.2,188,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTgwYmIzODgtNDcwZC00NTdmLTkwYzgtYmM5MWQ0MGVmZjcxXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Don't Click,movie,2012,N/A,30 May 2012,"Horror, Mystery, Thriller",Tae-kyeong Kim,"Hong Geon-Gook, Tae-kyeong Kim",Korean,South Korea,tt1935785,4.8,528,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjZmNmUzNDMtOGVmMC00ZmEyLWJhM2MtYzNmY2RlYjBkMGY2XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Sector 7,movie,2011,Not Rated,04 Aug 2011,"Action, Sci-Fi",Ji-hoon Kim,JK Youn,Korean,South Korea,tt1934381,4.6,"2,268",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMTU0MzA0NTc4Nl5BMl5BanBnXkFtZTgwNTQ1MTAzMjE@._V1_SX300.jpg
Alvinnn!!! And the Chipmunks,series,2015–,TV-Y7,03 Aug 2015,"Animation, Comedy, Drama, Family, Music",N/A,Janice Karman,English,"USA, France, South Korea",tt3496230,4.5,"1,109",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmIxMjJkMjAtMDYyOC00YTgyLThjODAtZjEyYmYzYzc2NzE4XkEyXkFqcGdeQXVyMjU1NzIyMg@@._V1_SX300.jpg
Spark: A Space Tail,movie,2016,PG,04 May 2017,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Aaron Woodley,"Aaron Woodley, Daniel Woo (story by), Aaron Woodley (story by), Goran Delic, Hee Kyung Kang (initial concept by), Doug Hadders (additional material written by), Robert Reece (additional material written by), Adam Rotstein (additional material written by)",English,"Canada, South Korea, USA, China",tt3228088,4.5,"1,058","Redrover Co. Ltd., Gulfstream Pictures, ToonBox Entertainment",N/A,https://m.media-amazon.com/images/M/MV5BMTcwNzc2Mzk2M15BMl5BanBnXkFtZTgwNzU2MzA2MTI@._V1_SX300.jpg
Cheonsangui hwawon,series,2011–2012,N/A,N/A,Drama,N/A,N/A,Korean,South Korea,tt3113612,8.6,57,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGUzMTg4ZmUtMWVhYi00MTYxLWIzZTYtYWQ2MjVjYWVhOTIzXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
My Little Baby,series,2016,N/A,05 Mar 2016,"Comedy, Drama",N/A,N/A,Korean,South Korea,tt5546516,6.8,70,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2U5MzE0NjItZWQwNi00ZDFiLWI3NDctZGRiM2YyYzkwNmQyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Let's Eat Dinner Together,series,2016–,N/A,19 Oct 2016,Reality-TV,N/A,N/A,Korean,South Korea,tt7996906,7.4,23,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmViNTUyMmMtMGQ1NC00ZTVjLTk4NmEtNGYzNzkzNjBkNjc2XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Dance sports Girls,movie,2017,N/A,27 Sep 2017,Documentary,Lee Seung-Moon,Lee Seung-Moon,Korean,South Korea,tt8710144,7.7,11,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjE1ZWQxYTktNDEyOC00ODI0LWE1NTYtNjU2Zjc5MjBlNjA5XkEyXkFqcGdeQXVyMTA2MTMzMQ@@._V1_SX300.jpg
