title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Fukrey,movie,2013,Not Rated,14 Jun 2013,"Comedy, Drama, Romance",Mrighdeep Lamba,"Mrighdeep Lamba, Vipul Vig",Hindi,India,tt2806788,6.9,"11,634",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODI5MzQ2NDg0MV5BMl5BanBnXkFtZTcwNTEwMzI1OQ@@._V1_SX300.jpg
Cocomong,series,2008–,N/A,27 Feb 2008,Animation,N/A,N/A,English,United States,tt9892608,5.6,11,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjMxNzJiOTUtOTc3Mi00NDg2LThkYzAtNjgxYmZkYTVhZWFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
"Crazy, Lovely, Cool",series,2018–,N/A,02 May 2018,Romance,N/A,N/A,English,Nigeria,tt8528314,7.9,30,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjU5YzljZWItYzU5Yi00NzEyLWIwYzUtZTMyMWE1YzZmNWE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Potato Potahto,movie,2017,N/A,15 Dec 2019,Comedy,Shirley Frimpong-Manso,Shirley Frimpong-Manso,English,Ghana,tt6950250,4.2,207,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2QyMWM4ODQtMWNkYy00ZDU4LWI0OGUtZjVlOTc2NGUyNjJjXkEyXkFqcGdeQXVyNjQ5OTcxMTA@._V1_SX300.jpg
Crash Landing on You,series,2019–2020,TV-14,14 Dec 2019,"Adventure, Comedy, Romance",N/A,N/A,Korean,South Korea,tt10850932,8.8,"24,446",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzRiZWUyN2YtNDI4YS00NTg2LTg0OTgtMGI2ZjU4ODQ4Yjk3XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
6 Underground,movie,2019,R,13 Dec 2019,"Action, Thriller",Michael Bay,"Paul Wernick, Rhett Reese","English, Turkmen, Cantonese, Italian, Spanish, Ukrainian, French",United States,tt8106534,6.1,"168,297",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzE2ZjQxNjEtNmI2ZS00ZmU0LTg4M2YtYzVhYmRiYWU0YzI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
The 9th Precinct,movie,2019,N/A,29 Aug 2019,"Action, Crime, Drama",Ding-Lin Wang,"Kuo-Li Chang, Ding-Lin Wang",Chinese,Taiwan,tt10871460,5.6,520,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWI1MTM2NTYtNDkzNy00YTIzLTgwOGEtMmE0N2E5Y2Q0NTNiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Midsommar,movie,2019,R,03 Jul 2019,"Drama, Horror, Mystery",Ari Aster,Ari Aster,"English, Swedish","Sweden, United States",tt8772262,7.1,"284,327",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_SX300.jpg
The Sky Is Pink,movie,2019,N/A,11 Oct 2019,"Drama, Romance",Shonali Bose,"Shonali Bose, Juhi Chaturvedi, Nilesh Maniyar",Hindi,"India, United Kingdom, Canada, United States",tt8902990,7.5,"8,557",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWQ5OTJjYTktMGNmYi00ZGMwLTlkYTgtODY3YWIxZDgyMzkwXkEyXkFqcGdeQXVyOTg4MzcyNzQ@._V1_SX300.jpg
The Promised Neverland,series,2019–2021,TV-14,14 Apr 2019,"Animation, Action, Adventure",N/A,N/A,Japanese,Japan,tt8788458,8.4,"34,508",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYwYjYyZDgtMTQ3My00YTI4LThmZTUtZmU1MjllOWRlOTdhXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg
Preso No. 1,series,2019–,N/A,30 Jul 2019,"Action, Crime, Drama",N/A,N/A,Spanish,Mexico,tt9893062,6.6,75,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjJjMDk2YjYtMjYxYy00MGE3LWFlMTctNjY1ZTliYjRmZjhhXkEyXkFqcGdeQXVyMjQ2MDQwNDU@._V1_SX300.jpg
A Family Reunion Christmas,movie,2019,N/A,09 Dec 2019,"Comedy, Family",Robbie Countryman,Sa'Rah Jones,English,USA,tt11193888,5.7,153,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzUzYjBjMzEtMjkwNy00YjVlLTk4ZjYtZGUwODJiMDA5NDNlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Rebelde Way,series,2008–,N/A,25 Aug 2008,"Adventure, Comedy, Drama",N/A,N/A,Portuguese,Portugal,tt1277987,4.0,193,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGMzNjEyOGUtZDFiZS00ZWQ5LTgxMzQtMDJiMTFlMjQ0YzNkXkEyXkFqcGdeQXVyMTk4NDg3MzU@._V1_SX300.jpg
Saaho,movie,2019,Not Rated,30 Aug 2019,"Action, Thriller",Sujeeth,"Sujeeth, K.G.R Ashok, Abbas Dalal",Telugu,India,tt6836936,5.0,"19,004",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDExZjFiYjItMmM3OS00OGUxLTliMTctMzFhZDkzMmFhMzY1XkEyXkFqcGdeQXVyMTA1NTAyMjAw._V1_SX300.jpg
Marriage Story,movie,2019,R,06 Dec 2019,"Drama, Romance",Noah Baumbach,Noah Baumbach,"English, Spanish","United Kingdom, United States",tt7653254,7.9,"292,342",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGVmY2RjNDgtMTc3Yy00YmY0LTgwODItYzBjNWJhNTRlYjdkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg
Three Days of Christmas,series,2019,N/A,06 Dec 2019,Drama,N/A,Pau Freixas,Spanish,Spain,tt9731254,6.8,"1,241",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTAxMjlmOWEtODA0Yi00Nzc4LTk4YjgtZjg1NDVmNDgzZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Spirit Riding Free: Spirit of Christmas,movie,2019,TV-Y7,06 Dec 2019,"Animation, Short, Action","Allan Jacobsen, Kevin Wotton, Stephen Cooper","Aury Wallington, May Chan, Nicole Belisle",English,United States,tt11313068,5.2,122,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2E4YjQ1N2YtODRmOS00YTUwLWJjNDYtYWI2YjE4MDMxZTIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Virgin River,series,2019–,TV-14,06 Dec 2019,"Drama, Romance",N/A,Sue Tenney,English,United States,tt9077530,7.5,"34,562",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzQyZmVkNzAtN2Q5MC00NzNkLTk0YjgtODkzM2I0MTgzOGQwXkEyXkFqcGdeQXVyMTMwMDc1NzI3._V1_SX300.jpg
Triad Princess,series,2019,N/A,06 Dec 2019,"Adventure, Drama",N/A,N/A,N/A,Taiwan,tt9314996,6.7,674,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmRjMjA5NGItNTczOS00N2I5LThjY2YtZDYzZTZlMTdmMmEwXkEyXkFqcGdeQXVyOTI1MTg4MzA@._V1_SX300.jpg
The Confession Killer,series,2019,TV-14,06 Dec 2019,"Documentary, Crime",N/A,N/A,English,United States,tt11307176,7.4,"8,684",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzM3NzQyYmItOTNjZS00MTVmLThhMWEtOGYxNDkzNTBiOTkyXkEyXkFqcGdeQXVyMzEzMDM1ODA@._V1_SX300.jpg
Glow Up: Britain's Next Make-Up Star,series,2019–,TV-14,06 Mar 2019,"Game-Show, Reality-TV",N/A,N/A,English,United Kingdom,tt9680524,6.8,"2,023",N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2ZiOTY3NzktODhiMy00MjQzLTgzNGMtMzdlMDBjMmM1YTcxXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg
A Christmas Prince: The Royal Baby,movie,2019,TV-PG,05 Dec 2019,"Family, Romance",John Schultz,"Karen Schaler, Nate Atkins",English,United States,tt10006006,5.3,"6,700",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2I2YTZiZWQtNDNmMS00MDY1LTlkNzUtZmI3MDAyMjcwYjZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Home for Christmas,series,2019–2020,TV-MA,05 Dec 2019,"Comedy, Drama, Romance",N/A,"Kristian Andersen, Amir Shaheen, Per-Olav Sørensen",Norwegian,Norway,tt10069398,7.7,"13,638",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDViY2UzMzktMTViMS00NjY3LWJkYzItYjYxMGMwNzBiNzExXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
V-Wars,series,2019,TV-MA,05 Dec 2019,"Drama, Horror, Sci-Fi",N/A,N/A,English,United States,tt7403736,6.0,"13,618",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2JiYzNhZWMtZmE4My00NzhmLWEzZjAtMDIwODkzOWY3NWQ5XkEyXkFqcGdeQXVyODg1MTc3MTM@._V1_SX300.jpg
Men in Black: International,movie,2019,PG-13,14 Jun 2019,"Action, Adventure, Comedy",F. Gary Gray,"Matt Holloway, Art Marcum, Lowell Cunningham","English, French, Chinese","China, United States",tt2283336,5.6,"130,016",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDZkODI2ZGItYTY5Yi00MTA4LWExY2ItM2ZmNjczYjM0NDg1XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg
A Cinderella Story: Christmas Wish,movie,2019,PG,07 Nov 2019,"Comedy, Family, Fantasy, Music, Romance",Michelle Johnston,"Leigh Dunlap (characters), Michelle Johnston",English,USA,tt10326928,5.3,"5,125",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTE0OTY2NWQtOWU2MC00ODUwLWE5YmYtZDVjNTdjOWY2ODViXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Dead Kids,movie,2019,TV-MA,01 Dec 2019,Thriller,Mikhail Red,"Mikhail Red, Nikolas Red","Tagalog, Filipino","Philippines, United States",tt11156614,5.3,479,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDIzNGNhMzItYWFiNS00Y2VlLWI2ZDMtYzRiYzFhZDYxMzBiXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
Sonic X,series,2003–2006,TV-Y7,23 Aug 2003,"Animation, Action, Adventure",N/A,N/A,"Russian, Japanese, Dutch, French, English, Cantonese","Japan, United States",tt0367413,6.3,"4,527",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzE3NmQ5ZmQtZTU0ZS00YjEyLWJiOTItMTAzNzNkYWYyZDcyXkEyXkFqcGdeQXVyNTUxMTQwOTg@._V1_SX300.jpg
Tee Shot: Ariya Jutanugarn,movie,2019,N/A,15 Aug 2019,"Biography, Drama, Sport",Tanawat Aiemjinda,Thanawat Eam (screenplay by),Thai,Thailand,tt11474574,6.6,52,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWNhYmVlMjgtYTBkZi00YjcwLTgzYzktOGNjYjhkYzNlZTJlXkEyXkFqcGdeQXVyMTA5NzUzODM4._V1_SX300.jpg
Iron Fists and Kung Fu Kicks,movie,2019,N/A,17 Sep 2019,"Documentary, History",Serge Ou,Grady Hendrix,N/A,Australia,tt9169764,6.7,"1,170",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGI2NjliNGYtNWI2MS00N2UwLTk3YWYtOTRlMWI5NzY2YjEyXkEyXkFqcGdeQXVyNTg4MzY2Nw@@._V1_SX300.jpg
Morphle,series,2019–2022,TV-Y,10 Jan 2019,"Animation, Adventure, Family",N/A,N/A,"English, Spanish, French, German, Portuguese",Netherlands,tt10087694,5.1,77,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzExMzczNGYtNTYzOC00MGUyLWEwYzctOTgxODljNjdjMmQ2XkEyXkFqcGdeQXVyMTAwMTYyNjE0._V1_SX300.jpg
The Zoya Factor,movie,2019,N/A,20 Sep 2019,"Comedy, Drama, Romance",Abhishek Sharma,Neha Sharma,Hindi,India,tt8304386,4.2,"2,407",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjI2ZjhjZTQtMWVhOC00NmE0LTk1ZmEtNjc3ZDk3ZjJiMzllXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg
"Love, Romance, & Chocolate",movie,2019,TV-G,16 Feb 2019,Romance,Jonathan Wright,Rebecca Schechter,"English, Flemish, French","Belgium, Canada, USA",tt9552488,6.8,"1,376",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTc0ZWQyYjAtMjA1MS00Y2M0LTg4ZDktOWFkOThkMzJmNzc3XkEyXkFqcGdeQXVyNTU2MDQyOTk@._V1_SX300.jpg
Arctic Dogs,movie,2019,PG,01 Nov 2019,"Animation, Adventure, Comedy",Aaron Woodley,"Bob Barlen, Cal Brunker, Matthew Lyon","English, Korean","United Kingdom, Canada, South Korea, United States",tt4426464,4.7,"1,904",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTY1OTQyM2YtM2ZjOC00OWQwLTkzM2YtZjAyOGZkYjlhNWFhXkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_SX300.jpg
I Lost My Body,movie,2019,TV-MA,15 Nov 2019,"Animation, Drama, Fantasy",Jérémy Clapin,"Jérémy Clapin, Guillaume Laurant",French,France,tt9806192,7.5,"31,792",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmRhYjIwNmItNzg2Ny00MWMwLWIyMTItMmZkYmM0ODEwOTEyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Atlantics,movie,2019,TV-14,29 Nov 2019,"Drama, Mystery, Romance",Mati Diop,"Mati Diop, Olivier Demangel","Wolof, French, English, Arabic","France, Senegal, Belgium",tt10199586,6.7,"9,273",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzk5Nzk3ODctN2QwMy00ODAxLTg4YWItMzI1N2Q3NWFjZmNhXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg
Sugar Rush Christmas,series,2019–,TV-PG,29 Nov 2019,Reality-TV,N/A,N/A,English,United States,tt11168116,6.8,576,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDU5NmUxN2MtNDQ0Yi00YzlmLTg5ZjQtNWY2YTg2ZjYwNDQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Movies That Made Us,series,2019–,TV-PG,29 Nov 2019,"Documentary, Family, History",N/A,Brian Volk-Weiss,English,United States,tt10681222,7.7,"6,136",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGNmNTA3ZTMtMTJiYy00YjQ0LThiMGQtZGU3NjAyYWNhYWQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Lugar de Mulher,series,2019–,N/A,28 Nov 2019,Comedy,N/A,N/A,Portuguese,Brazil,tt11215186,4.2,35,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWNmNzI1ODQtMDQzOC00ZDAwLWI1ZTQtZGZlMmM4YmYzZTNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Holiday Rush,movie,2019,TV-PG,28 Nov 2019,"Comedy, Drama, Romance",Leslie Small,"Sean Dwyer, Greg Cope White",English,United States,tt10091530,4.9,"2,710",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWEzZTA5ODAtY2I1OC00YzBmLTllMGUtOWM5M2ExZmI5YzM2XkEyXkFqcGdeQXVyNjc2NTQzMjU@._V1_SX300.jpg
Merry Happy Whatever,series,2019,TV-PG,28 Nov 2019,Comedy,N/A,Tucker Cawley,English,United States,tt9770286,6.3,"4,607",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmEzMWJmMTgtNjM4ZS00YmY3LWJkMDUtZDAyMDA1ZWY5MzRlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
Mythomaniac,series,2019–2021,N/A,03 Oct 2019,Drama,N/A,"Anne Berest, Fabrice Gobert",French,France,tt10677432,6.7,"1,265",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzBjYzc2MTgtMDI0OC00NGFiLTkwNjktOGM2NzIwNzBmYzQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Levius,series,2019,N/A,28 Nov 2019,"Animation, Action, Sci-Fi",N/A,N/A,N/A,Japan,tt10619444,6.9,528,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzJlNmQwYjUtM2I4Yi00N2IwLTk0MjQtN2RlNjA3NDQ3NTczXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Irishman: In Conversation,movie,2019,TV-MA,27 Nov 2019,"Documentary, Short",Martin Scorsese,N/A,English,United States,tt11353562,7.4,"1,816",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTZjMjNjYjItNjA4Ny00YjEyLWI4ZDgtNTk4MGQyNGMxNmZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Broken,movie,2019,N/A,N/A,Drama,Robert Gordon Spencer,Robert Gordon Spencer (screenplay),N/A,USA,tt5895576,N/A,N/A,N/A,N/A,N/A
Zona Rosa,movie,2005,N/A,15 Oct 2005,Documentary,Dan Castle,N/A,"English, Spanish","Mexico, United States",tt0462641,4.8,71,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY1NDU5NzE5MV5BMl5BanBnXkFtZTcwNDA3MjQzMQ@@._V1_SX300.jpg
The Irishman,movie,2019,R,27 Nov 2019,"Biography, Crime, Drama",Martin Scorsese,"Steven Zaillian, Charles Brandt","English, Italian, Latin, Spanish, German",United States,tt1302006,7.8,"369,715",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGUyM2ZiZmUtMWY0OC00NTQ4LThkOGUtNjY2NjkzMDJiMWMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg
Super Monsters Save Christmas,movie,2019,N/A,26 Nov 2019,"Animation, Family, Fantasy",N/A,N/A,N/A,USA,tt11193860,4.8,56,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjMxZjI5ZWUtNWVmNS00YTUwLWExY2ItZDU5ZTg2ZTc4NzllXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Crime,movie,2015,N/A,01 Jul 2015,"Short, Crime, Drama",Doug Rollins,Doug Rollins,English,United Kingdom,tt4247004,N/A,N/A,N/A,N/A,N/A
Dino Girl Gauko,series,2019–2020,TV-Y7-FV,N/A,"Animation, Comedy, Family",N/A,Akira Shigino,English,"United States, Japan",tt10380814,6.6,71,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODYwNGY3MjItMTMxNy00ZWRiLWJiNGMtM2ZmMjVmOTg0ZmU0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Singapore Social,series,2019–,N/A,22 Nov 2019,Reality-TV,N/A,N/A,English,"Singapore, United States",tt11194508,4.9,"3,670",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmQ0NmM5ZjEtMTNiZS00MjIxLWI1NDMtMTM0NGJhYjAyYWE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Nobody,movie,2007,N/A,28 Jul 2007,"Crime, Horror, Mystery",Shawn Linden,Shawn Linden,English,Canada,tt1068774,4.4,523,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTcxMTY2OTU0Ml5BMl5BanBnXkFtZTcwMTc4MzEwMg@@._V1_SX300.jpg
Narcoworld: Dope Stories,series,2019–,TV-MA,22 Nov 2019,"Documentary, Crime",N/A,N/A,English,United States,tt11215112,6.6,316,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmI0ZjE1MjEtYWM3NS00ZGU3LWI4N2ItOGJjNTY3ZmQxZTZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Dolly Parton's Heartstrings,series,2019,TV-14,22 Nov 2019,"Comedy, Drama, Music",N/A,N/A,English,United States,tt8509922,7.6,"2,143",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzlkZGUyMGEtN2QxNC00M2M4LWFiZDMtNzFlMzk4Y2Q4YmU4XkEyXkFqcGdeQXVyMTE0MjExNA@@._V1_SX300.jpg
Brightburn,movie,2019,R,24 May 2019,"Drama, Horror, Mystery",David Yarovesky,"Brian Gunn, Mark Gunn",English,United States,tt7752126,6.1,"94,240",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjc0YzM2ZjItNzE3OS00NTRhLTkyNTUtMjY5Y2Y5NTU3OWI0XkEyXkFqcGdeQXVyNjU2NTI4MjE@._V1_SX300.jpg
The Knight Before Christmas,movie,2019,TV-PG,21 Nov 2019,"Adventure, Comedy, Drama",Monika Mitchell,Cara J. Russell,English,United States,tt10060094,5.5,"17,754",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzkyZjMyOTAtYzAwZS00NWFiLTkyOWYtYzBlN2E5YTBkMGRmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Mortel,series,2019–2021,TV-MA,21 Nov 2019,"Crime, Drama, Fantasy",N/A,Frédéric Garcia,French,France,tt8403570,6.5,"1,396",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDMyMzQwZjQtODViMy00YWQ2LWI0YzUtNmQ3OWYzMzNlZDE5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_SX300.jpg
"Bikram: Yogi, Guru, Predator",movie,2019,TV-MA,20 Nov 2019,"Documentary, Crime",Eva Orner,N/A,English,United States,tt10883004,6.7,"7,350",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGEzNjU0MTQtNDNlNS00Y2U5LWE5ZmItYWMxNjVhOTRhMzM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Who Killed Little Gregory?,series,2019,N/A,20 Nov 2019,"Documentary, Crime, Mystery",N/A,N/A,French,France,tt11269714,7.4,"2,910",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDhhYzZiMzUtMmY2Zi00MThiLWIwYTMtOWQyNmQ0ZjBjNzRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Holiday Secrets,series,2019,N/A,20 Nov 2019,Drama,N/A,N/A,German,Germany,tt11243536,6.5,"1,131",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODg1NjhhM2UtMjFkZi00YTU5LThiN2YtYmFhYThiMTJjNGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
"Lorena, Light-footed Woman",movie,2019,N/A,20 Nov 2019,"Documentary, Short, Sport",Juan Carlos Rulfo,N/A,"Spanish, Tarahumara",Mexico,tt11162992,7.0,754,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTk4MTE5ZWQtNzM1OS00ZjAyLTgxZjAtNDk1MjFhYmZjYmVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Bangkok Buddies,series,2019,N/A,27 Aug 2019,"Comedy, Drama",N/A,N/A,Thai,Thailand,tt11513508,6.6,17,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGQzOTBhYWEtNjE2Ni00NDg1LTgwY2MtNTcyNzhiZDY5YjhmXkEyXkFqcGdeQXVyMDk3NjU5Mg@@._V1_SX300.jpg
No Time for Shame,series,2019–,N/A,19 Nov 2019,Reality-TV,N/A,N/A,Spanish,Argentina,tt11215130,5.8,82,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTA5MjNlMTktYzk4My00MDI5LWJkNmEtZThjYWQ1Y2QzMzAwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Tang tang online,series,2019,N/A,16 Nov 2019,Drama,N/A,N/A,Chinese,Taiwan,tt11330500,5.2,21,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTk2MWQwOTEtMjFjOS00NDY2LWE4NGEtZjZmZTBhYTc1ZGU4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Club,movie,2015,Not Rated,28 May 2015,"Drama, Mystery, Thriller",Pablo Larraín,"Guillermo Calderón, Pablo Larraín, Daniel Villalobos",Spanish,Chile,tt4375438,7.2,"10,969",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY2OTE4NTUzMl5BMl5BanBnXkFtZTgwNDY3NzA1NzE@._V1_SX300.jpg
House Arrest,movie,1996,PG,14 Aug 1996,"Comedy, Family",Harry Winer,Michael Hitchcock,English,United States,tt0116571,5.7,"8,660",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWJiMGU3ODItMWRiZi00MjFjLWE1ZWItM2U1YTY5NmViMjk2XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg
Star Wars: Episode I - The Phantom Menace,movie,1999,PG,19 May 1999,"Action, Adventure, Fantasy",George Lucas,George Lucas,"English, Sanskrit",United States,tt0120915,6.5,"778,653",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Earthquake Bird,movie,2019,R,15 Nov 2019,"Crime, Drama, Mystery",Wash Westmoreland,"Susanna Jones, Wash Westmoreland","English, Japanese","United Kingdom, Japan, United States",tt8178486,5.9,"14,341",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDA2NjRkNTktMDg3YS00OTVhLTlmOGMtYWZkMGQyYjVhZjJhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
Klaus,movie,2019,PG,15 Nov 2019,"Animation, Adventure, Comedy","Sergio Pablos, Carlos Martínez López","Sergio Pablos, Jim Mahoney, Zach Lewis","English, Saami","Spain, United Kingdom",tt4729430,8.1,"140,796",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Go! The Unforgettable Party,movie,2019,N/A,15 Nov 2019,Family,Mauro Scandolari,"Sebastián Mellino, Martin Kweller, Sebastián Parrotta",Spanish,Argentina,tt11162974,5.2,135,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjlmMWU2NmUtNGIzOS00YzkyLTg0NjYtZjNhN2FiYmY4ZjA5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
El sendero de la anaconda,movie,2019,N/A,27 Jun 2019,Documentary,Alessandro Angulo,N/A,"English, Spanish",Colombia,tt10577906,6.8,269,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjhjYTlhMDEtMDM4NS00ZmJhLTkwNTQtODE5MjFmZGQ0MGQ4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Nothing to Lose 2,movie,2019,PG-13,27 Sep 2019,"Biography, Drama",Alexandre Avancini,"Emílio Boechat, Stephen P. Lindsey, Edir Macedo",Portuguese,Brazil,tt10738914,3.8,651,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzhlNzMxZTYtNWFkYi00NWE1LWFkMWYtNWExMjRkYjgwMDM0XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
